"Pel_CHP1_HePu1"	"Pel_PV1_HePu1"	"Pel_PV2_HePu1"	"Pel_PV3_HePu1"	"Pel_PubGel1_HePu1"	"Pel_CHP1_Demel1"	"Pel_PV1_Demel1"	"Pel_PV2_Demel1"	"Pel_PV3_Demel1"	"Pel_PubGel1_Demel1"	"Pel_CHP1_PubGel1"	"Pel_PV1_PubGel1"	"Pel_PV2_PubGel1"	"Pel_PV3_PubGel1"	"Pfuel_PubGfuel1_GaBo1"	"Pfuel_PubGfuel1_CHP1"	"Pth_GaBo1_TS1"	"Pth_TS7_TS1"	"Pth_TS1_Demth1"	"Pth_GaBo1_TS2"	"Pth_TS7_TS2"	"Pth_TS2_Demth2"	"Pth_GaBo1_TS3"	"Pth_TS7_TS3"	"Pth_TS3_Demth3"	"Pth_GaBo1_TS4"	"Pth_TS7_TS4"	"Pth_TS4_Demth4"	"Pth_GaBo1_TS5"	"Pth_TS7_TS5"	"Pth_TS5_Demth5"	"Pth_GaBo1_TS6"	"Pth_TS7_TS6"	"Pth_TS6_Demth6"	"Pth_GaBo1_Demth7"	"Pth_TS7_Demth7"	"Pth_GaBo1_Demth8"	"Pth_TS7_Demth8"	"Pth_GaBo1_Demth9"	"Pth_TS7_Demth9"	"Pth_GaBo1_Demth10"	"Pth_TS7_Demth10"	"Pth_GaBo1_Demth11"	"Pth_TS7_Demth11"	"Pth_GaBo1_Demth12"	"Pth_TS7_Demth12"	"Pth_GaBo1_Demth13"	"Pth_TS8_Demth13"	"Pth_GaBo1_Demth14"	"Pth_TS8_Demth14"	"Pth_GaBo1_Demth15"	"Pth_TS8_Demth15"	"Pth_GaBo1_Demth16"	"Pth_TS8_Demth16"	"Pth_GaBo1_Demth17"	"Pth_TS8_Demth17"	"Pth_GaBo1_Demth18"	"Pth_TS8_Demth18"	"Pth_GaBo1_Demth19"	"Pth_TS8_Demth19"	"Pth_GaBo1_Demth20"	"Pth_TS8_Demth20"	"Pth_GaBo1_Demth21"	"Pth_TS8_Demth21"	"Pth_GaBo1_Demth22"	"Pth_TS8_Demth22"	"Pth_GaBo1_Demth23"	"Pth_TS8_Demth23"	"Pth_GaBo1_Demth24"	"Pth_TS8_Demth24"	"Pth_CHP1_TS7"	"Pth_HePu1_TS8"	"Eth_TS1"	"Eth_TS2"	"Eth_TS3"	"Eth_TS4"	"Eth_TS5"	"Eth_TS6"	"Eth_TS7"	"Eth_TS8"	"Op_CHP1"	"Spot"
"197"	8.72958881578947	0	0	0	0	6.671722	0	0	0	0	2.69926888152276	0	0	0	0	66.8342994955204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.134635	0	1.93423	0	1.77357	0	1.798985	0	2.084225	0	2.274805	0	0	0	0	0	0	0	0	0	0	0	0	0	2.134635	0	1.93423	0	1.77357	0	1.798985	0	2.084225	0	2.274805	31.4674395964163	26.53795	8.13879401037045	7.4988286986499	8.13879401037045	7.72131663905275	8.13879401037045	8.13879401037045	39.5539682945135	14.5375	1	0.0181
"198"	0	0	0	0	0	0	0	0	0	6.671722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.134635	0	1.93423	0	1.77357	0	1.798985	0	2.084225	0	2.274805	0	0	0	0	0	0	0	0	0	0	0	0	0	2.134635	0	1.93423	0	1.77357	0	1.798985	0	2.084225	0	2.274805	0	0	8.13835288418131	7.4984222588601	8.13835288418131	7.72089814031942	8.13835288418131	8.13835288418131	27.5513744521608	2.53626206115225	0	0.0181
"199"	0	0	0	0	2.98276880093253	0	0	0	0	6.671722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.134635	0	1.93423	0	1.77357	0	1.798985	0	2.084225	0	2.274805	0	0	0	0	0	0	0	0	0	0	0	0	0	2.134635	0	1.93423	0	1.77357	0	1.798985	0	2.084225	0	2.274805	0	9.46432540535892	8.1379117819014	7.4980158410995	8.1379117819014	7.72047966426891	8.1379117819014	8.1379117819014	15.5494311556353	0	0	0.0181
"200"	8.50923527597903	0	0	0	0	6.671722	0	0	0	0	0	0	0	0	0	61.9682621266317	0	0	0	0	0	0.64	0	0	0	0	0	0.4175	0	0	0	0	0	0	0	2.134635	0	1.93423	0	1.77357	0	1.798985	0	2.084225	0	2.274805	0	0	0	0.64	0	0	0	0.4175	0	0	0	0	0	2.134635	0	1.93423	0	1.77357	0	1.798985	0	2.084225	0	2.274805	27.5746097013054	27.59545	8.13747070352942	6.85760944536693	8.13747070352942	7.30256121089998	8.13747070352942	8.13747070352942	31.1227480709824	14.5375	1	0.0181
"201"	0	0	0	0	0	0	0	0	0	6.503729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.134635	0	1.93423	0	1.77357	0	1.798985	0	2.084225	0	2.274805	0	0	0	0	0	0	0	0	0	0	0	0	0	2.134635	0	1.93423	0	1.77357	0	1.798985	0	2.084225	0	2.274805	0	0	8.13702964906409	6.85723775994064	8.13702964906409	7.30216540889371	8.13702964906409	8.13702964906409	19.1206112044473	2.53626206115225	0	0.016
"202"	0	0	0	0	2.86884674306121	0	0	0	0	6.503729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.134635	0	1.93423	0	1.77357	0	1.798985	0	2.084225	0	2.274805	0	0	0	0	0	0	0	0	0	0	0	0	0	2.134635	0	1.93423	0	1.77357	0	1.798985	0	2.084225	0	2.274805	0	9.46432540535892	8.1365886185041	6.85686609465986	8.1365886185041	7.30176962834008	8.1365886185041	8.1365886185041	7.11912485897107	0	0	0.016
"203"	8.04424067899363	0	0	0	0	6.503729	0	0	0	0	7.45203032100639	0	0	0	0	73.3333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.134635	0	1.93423	0	1.77357	0	1.798985	0	2.084225	0	2.274805	0	0	0	0	0	0	0	0	0	0	0	0	0	2.134635	0	1.93423	0	1.77357	0	1.798985	0	2.084225	0	2.274805	36.6666666666667	26.53795	8.13614761184816	6.8564944495235	8.13614761184816	7.30137386923793	8.13614761184816	8.13614761184816	31.7849556659619	14.5375	1	0.016
"204"	0	0	0	0	0	0	0	0	0	6.503729	0	0	0	0	0	0	0	0	0	0	-1.77635683940025e-15	0.64	0	0	0	0	0	0.625	0	0	0	0	0	0	0	2.134635	0	1.93423	0	1.77357	0	1.798985	0	2.084225	0	2.274805	0	0	0	0.64	0	0	0	0.625	0	0	0	0	0	2.134635	0	1.93423	0	1.77357	0	1.798985	0	2.084225	0	2.274805	0	0	8.13570662909498	6.21612282453046	8.13570662909498	6.6759781315861	8.13570662909498	8.13570662909498	19.782782907486	1.27126206115225	0	0.016
"205"	0	0	0	0	3.42415798916688	0	0	0	0	6.359735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26495	0	2.062735	0	1.88068	0	1.905525	0	2.20272	0	2.394695	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26495	0	2.062735	0	1.88068	0	1.905525	0	2.20272	0	2.394695	0	11.4401118418066	8.13526567024325	6.21578590795912	8.13526567024325	6.67561629065632	8.13526567024325	8.13526567024325	7.07040567201429	0	0	0.0164
"206"	7.82786699224361	0	0	0	0	6.359735	0	0	0	0	0	0	0	0	0	60.3126699870727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26495	0	2.062735	0	1.88068	0	1.905525	0	2.20272	0	2.394695	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26495	0	2.062735	0	1.88068	0	1.905525	0	2.20272	0	2.394695	26.2501359896581	27.248805	8.13482473529168	6.21544900964881	8.13482473529168	6.67525446933848	8.13482473529168	8.13482473529168	20.6088534425977	14.5375	1	0.0164
"207"	0	0	0	0	0	0	0	0	0	6.359735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26495	0	2.062735	0	1.88068	0	1.905525	0	2.20272	0	2.394695	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26495	0	2.062735	0	1.88068	0	1.905525	0	2.20272	0	2.394695	0	0	8.13438382423898	6.21511212959853	8.13438382423898	6.67489266763151	8.13438382423898	8.13438382423898	7.89643143374236	1.82540706115225	0	0.0164
"208"	10.5097836945837	0	0	0	0	6.359735	0	0	0	0	0	0	0	0	0	64.7825311576395	0	0	0	0	0	0.64	0	0	3.44186712	0	0	0.625	0	0	3.47927544	0	0	0.915	0	2.26495	0	2.062735	0	1.88068	0	1.905525	0	2.20272	0	2.394695	0	0	0	0.64	0	3.44186712	0	0.625	0	3.47927544	0	0.915	0	2.26495	0	2.062735	0	1.88068	0	1.905525	0	2.20272	0	2.394695	29.8260249261116	34.5246394367075	8.13394293708386	5.57477526780729	4.69207581708386	6.04953088553435	4.65466749708385	7.21894293708386	25.0107233698223	14.5375	1	0.0164
"209"	0	0	0	0	3.26454355253821	0	0	0	0	6.311737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22978	0	2.03364	0	1.851125	0	1.876715	0	2.16356	0	2.349525	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22978	0	2.03364	0	1.851125	0	1.876715	0	2.16356	0	2.349525	0	10.4726557165426	8.133502073825	5.57447311255357	4.69182150452579	6.04920299831885	4.65441521207307	7.21855166722454	12.5050227776948	12.5050227776948	0	0.0138
"210"	0	0	0	0	0	0	0	0	0	6.311737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22978	0	2.03364	0	1.851125	0	1.876715	0	2.16356	0	2.349525	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22978	0	2.03364	0	1.851125	0	1.876715	0	2.16356	0	2.349525	0	0	8.13306123446113	5.57417097367679	4.69156720575157	6.04887512887497	4.65416294073624	7.21816041857221	0	0	0	0.0138
"211"	8.71474218498227	0	0	0	0	6.311737	0	0	0	0	0	0	0	0	0	61.7107986416371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22978	0	2.03364	0	1.851125	0	1.876715	0	2.16356	0	2.349525	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22978	0	2.03364	0	1.851125	0	1.876715	0	2.16356	0	2.349525	27.3686389133097	27.041845	8.13262041899095	5.57386885117607	4.69131292076046	6.04854727720177	4.65391068307262	7.21776919112574	14.8642939133097	14.5375	1	0.0138
"212"	0	0	0	0	1.53035591048054	0	0	0	0	6.311737	0	0	0	0	0	0	0	0	0.96	0	0	0.64	0	0	0.92	0	0	0.4175	0	0	2.91784896	0	0	0.915	0	2.22978	0	2.03364	0	1.851125	0	1.876715	0	2.16356	0	2.349525	0	0.96	0	0.64	0	0.92	0	0.4175	0	2.91784896	0	0.915	0	2.22978	0	2.03364	0	1.851125	0	1.876715	0	2.16356	0	2.349525	0	4.73798189884775	7.17217962741316	4.93356674505053	3.77105864955171	5.63071944329826	1.73580947908148	6.30237798488396	2.35914326208916	0	0	0.0138
"213"	8.79409593495935	0	0	0	0	6.263739	0	0	0	0	6.94216506504067	0	0	0	0	73.3333333333334	0	0	0	0	0	0	0	-4.44089209850063e-16	0	4.44089209850063e-16	0	0	-4.44089209850063e-16	0	0	0	0	0	0	2.22978	0	2.03364	0	1.851125	0	1.876715	0	2.16356	0	2.349525	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22978	0	2.03364	0	1.851125	0	1.876715	0	2.16356	0	2.349525	36.6666666666667	27.041845	7.17179089214564	4.93329934357872	3.77085425652628	5.6304142558458	1.73571539744978	6.30203639324527	26.5213370621609	14.5375	1	0.0111
"214"	3.46089085146814	0	0	0	0	6.263739	0	0	0	0	11.4909358362216	0	0	0	0	72.0259428128162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22978	0	2.03364	0	1.851125	0	1.876715	0	2.16356	0	2.349525	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22978	0	2.03364	0	1.851125	0	1.876715	0	2.16356	0	2.349525	35.6207542502529	10.4726557165426	7.17140217794775	4.93303195660019	3.77064987457905	5.63010908493463	1.73562132091734	6.30169482012099	49.6363088443646	12.5050227776948	1	0.0111
"215"	0	0	0	0	0	0	0	0	0	6.263739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22978	0	2.03364	0	1.851125	0	1.876715	0	2.16356	0	2.349525	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22978	0	2.03364	0	1.851125	0	1.876715	0	2.16356	0	2.349525	0	0	7.17101348481833	4.93276458411415	3.7704455037094	5.62980393056386	1.7355272494839	6.30135326551012	37.1292735347517	0	0	0.0111
"216"	11.11409375	0	0	0	0	6.263739	0	0	0	0	0	0	0	0	0	65.62972125	0	2.16537518724375	1.195	0	3.84850277388019	0.64	0	5.29075885608325	0.92	0	3.97650120726742	1.465	0	7.33556681685084	0.93	0	3.43498827058833	1.595	0	2.22978	0	2.03364	0	1.851125	0	1.876715	0	2.16356	0	2.349525	0	1.195	0	0.64	0	0.92	0	1.465	0	0.93	0	1.595	0	2.22978	0	2.03364	0	1.851125	0	1.876715	0	2.16356	0	2.349525	30.503777	33.786845	8.141	8.141	8.141	8.141	8.141	8.141	29.075	14.5375	1	0.0111
